文献列表,数据排序,名称,杂志名称,年份,classify,monomer1,monomer1(wt%),monomer2,monomer2(wt%),单体材料3,"比例
(wt%)",单体材料4,"比例
(wt%)",Frontal Velocity(cm/min),Frontal Temperature(℃),环境温度(℃),催化剂,"用量
(wt%)",抑制剂,"用量
(wt%)",交联剂,"用量
(wt%)",initiator1,initiator1(wt%),initiator2,initiator2(wt%),引发时间(min),"Pot life
适用期(h)",degree of curing(%),"能量输入
(J)","反应焓
(J/g)","粘度
(mPa.s)","诱导期
(min)",断裂伸长率(%),"硬度
(MPa)",弹性模量(MPa),断裂强度(MPa),Tensile strength(MPa),"拉伸模量
(MPa)",拉伸应力(MPa),"弯曲强度
(MPa)","弯曲模量
(MPa)","压缩强度
(MPa)","压缩模量
(MPa)","抗张强度
(MPa)","抗压强度
(KPa)","储能模量
(MPa)","损耗模量
(MPa)","降低模量
(MPa)","剪切强度
(MPa)","切线模量
（kPa）","冲击强度
(MPa)",Young's modulus(MPa),介电常数,"介电损耗
tan","电导率
（mS/m）","光敏性
（%）",glass transition temperature（℃）,平衡溶胀比ESR（%）,"不同pH溶胀比
（%）",pH,不同时间溶胀比（%）,"时间
（h）",不同温度溶胀比（%）,"温度
（C）","3D打印长度
（mm）","3D打印速度
（mm/s）",备注1,备注2,引发体系,引发方式
8,73,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,100,"DVE-1,4",0,,,,,3.48,,,,,,,,,IOC-8,0.5,Luperox®231,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
8,74,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,100,"DVE-1,4",0,,,,,3.94,,,,,,,,,IOC-8,0.5,Luperox®231,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
8,75,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,100,"DVE-1,4",0,,,,,4.54,241.5,,,,,,,,IOC-8,0.5,Luperox®231,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"三羟甲基丙烷三缩水甘油醚（TMPTE）；三（乙二醇）二乙烯基醚（TEGDVE）；1,4-环己烷二甲醇二乙烯基醚（DVE-1,4）；1,1-双（叔丁基过氧基）3,3,5-三甲基环己烷（Luperox®231）；1,4-丁二醇乙烯基醚（BVE-1,4）；乙二醇乙烯基醚（EGVE）；对-（辛氧基苯基）苯基碘酸六氟单酯（IOC-8）",,热引发体系,烙铁加热
8,76,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,100,TEGDVE,0,,,,,4.54,241.5,,,,,,,,IOC-8,0.5,Luperox®231,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
8,77,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,100,"BVE-1,4",0,,,,,4.54,241.5,,,,,,,,IOC-8,0.5,Luperox®231,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
8,78,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,100,"DVE-1,4",0,,,,,4.54,,,,,,,,,IOC-8,0.5,Luperox®231,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
8,79,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,75,"DVE-1,4",25,,,,,4.77,,,,,,,,,IOC-8,0.5,Luperox®231,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
8,80,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,75,"BVE-1,4",25,,,,,4.79,196.3,,,,,,,,IOC-8,0.5,Luperox®231,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
8,81,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,100,"DVE-1,4",0,,,,,5.12,,,,,,,,,IOC-8,0.5,Luperox®231,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
8,82,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,100,"DVE-1,4",0,,,,,5.19,,,,,,,,,IOC-8,0.5,Luperox®231,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
8,83,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,75,"DVE-1,4",25,,,,,5.89,253.1,,,,,,,,IOC-8,0.5,Luperox®231,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
8,84,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,75,"DVE-1,4",25,,,,,5.9,,,,,,,,,IOC-8,0.5,Luperox®231,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
8,85,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,75,"DVE-1,4",25,,,,,6.38,,,,,,,,,IOC-8,0.5,Luperox®231,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
8,86,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,75,"DVE-1,4",25,,,,,6.89,,,,,,,,,IOC-8,1,Luperox®231,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
8,87,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,100,"DVE-1,4",0,,,,,6.95,,,,,,,,,IOC-8,1.5,Luperox®231,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
8,88,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,50,TEGDVE,50,,,,,7.25,290.4,,,,,,,,IOC-8,0.5,Luperox®231,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
8,89,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,100,"DVE-1,4",0,,,,,7.5,,,,,,,,,IOC-8,1,Luperox®231,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
8,90,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,100,"DVE-1,4",0,,,,,7.82,,,,,,,,,IOC-8,1.5,Luperox®231,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
8,91,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,75,"DVE-1,4",25,,,,,8.33,,,,,,,,,IOC-8,1,Luperox®231,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
8,92,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,75,"DVE-1,4",25,,,,,9.17,,,,,,,,,IOC-8,1,Luperox®231,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
8,93,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,75,"DVE-1,4",25,,,,,9.19,,,,,,,,,IOC-8,1.5,Luperox®231,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
8,94,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,50,"DVE-1,4",50,,,,,9.72,,,,,,,,,IOC-8,0.5,Luperox®231,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
8,95,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,75,"DVE-1,4",25,,,,,10.5,,,,,,,,,IOC-8,1.5,Luperox®231,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
8,96,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,50,"DVE-1,4",50,,,,,11.5,,,,,,,,,IOC-8,0.5,Luperox®231,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
8,97,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,50,"DVE-1,4",50,,,,,11.6,254.8,,,,,,,,IOC-8,0.5,Luperox®231,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
8,98,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,75,"DVE-1,4",25,,,,,11.7,,,,,,,,,IOC-8,1.5,Luperox®231,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
8,99,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,50,"DVE-1,4",50,,,,,13.8,,,,,,,,,IOC-8,1,Luperox®231,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
8,100,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,50,"DVE-1,4",50,,,,,13.8,,,,,,,,,IOC-8,0.5,Luperox®231,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
8,101,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,50,"DVE-1,4",50,,,,,16.1,,,,,,,,,IOC-8,1.5,Luperox®231,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
8,102,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,50,"DVE-1,4",50,,,,,16.5,,,,,,,,,IOC-8,1,Luperox®231,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
8,103,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,50,"DVE-1,4",50,,,,,18.2,,,,,,,,,IOC-8,1,Luperox®231,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
8,104,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,50,"DVE-1,4",50,,,,,19.4,,,,,,,,,IOC-8,1.5,Luperox®231,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
8,105,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,25,"DVE-1,4",75,,,,,22.1,,,,,,,,,IOC-8,0.5,Luperox®231,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
8,106,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,50,"DVE-1,4",50,,,,,22.3,,,,,,,,,IOC-8,1.5,Luperox®231,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
8,107,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,25,"DVE-1,4",75,,,,,26.3,261.1,,,,,,,,IOC-8,0.5,Luperox®231,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
8,108,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,25,"DVE-1,4",75,,,,,26.3,,,,,,,,,IOC-8,0.5,Luperox®231,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
8,109,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,25,"DVE-1,4",75,,,,,28.9,,,,,,,,,IOC-8,0.5,Luperox®231,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
8,110,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,25,TEGDVE,75,,,,,29.2,299.7,,,,,,,,IOC-8,0.5,Luperox®231,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
8,111,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,25,"DVE-1,4",75,,,,,31,,,,,,,,,IOC-8,1,Luperox®231,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
8,112,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,25,"DVE-1,4",75,,,,,35.2,,,,,,,,,IOC-8,1,Luperox®231,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
8,113,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,25,"DVE-1,4",75,,,,,37.6,,,,,,,,,IOC-8,1,Luperox®231,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
8,114,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,25,"DVE-1,4",75,,,,,40.2,,,,,,,,,IOC-8,1.5,Luperox®231,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
8,115,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,25,"DVE-1,4",75,,,,,44.4,,,,,,,,,IOC-8,1.5,Luperox®231,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
8,116,Front velocity dependence on vinyl ether and initiator concentration in radical-induced cationic frontal polymerization of epoxies,JOURNAL OF POLYMER SCIENCE,2021,epoxy,TMPTE,25,"DVE-1,4",75,,,,,54.5,,,,,,,,,IOC-8,1.5,Luperox®231,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,烙铁加热
9,117,"Rapid Fabrication of Patterned Gels via
Microchannel-Conformal Frontal Polymerization",Macromolecular Rapid Communications,2021,,AM,16.7,HPA,16.7,NVP,66.6,,,1.03,88.76,,,,TMEDA,0.2,MBAA,0.3,APS,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,
9,118,"Rapid Fabrication of Patterned Gels via
Microchannel-Conformal Frontal Polymerization",Macromolecular Rapid Communications,2021,,AM,27.3,HPA,36.4,NVP,36.4,,,1.3,105,,,,TMEDA,0.2,MBAA,0.3,APS,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,
9,119,"Rapid Fabrication of Patterned Gels via
Microchannel-Conformal Frontal Polymerization",Macromolecular Rapid Communications,2021,,AM,30,HPA,30,NVP,40,,,1.39,108,,,,TMEDA,0.2,MBAA,0.3,APS,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,
9,120,"Rapid Fabrication of Patterned Gels via
Microchannel-Conformal Frontal Polymerization",Macromolecular Rapid Communications,2021,,AM,28.6,HPA,14.3,NVP,57.1,,,1.42,104.7,,,,TMEDA,0.2,MBAA,0.3,APS,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,
9,121,"Rapid Fabrication of Patterned Gels via
Microchannel-Conformal Frontal Polymerization",Macromolecular Rapid Communications,2021,,AM,33.3,HPA,22.2,NVP,44.4,,,1.46,109.9,,,,TMEDA,0.2,MBAA,0.3,APS,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,
9,122,"Rapid Fabrication of Patterned Gels via
Microchannel-Conformal Frontal Polymerization",Macromolecular Rapid Communications,2021,,AM,37.5,HPA,12.5,NVP,50,,,1.62,111.9,,,,TMEDA,0.2,MBAA,0.3,APS,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,丙烯酰胺（AM）、丙烯酸羟丙酯（HPA）、1-乙烯基2-吡咯烷酮（NVP）、甘油、N，N′-亚甲基双丙烯酰胺（MBAA）、过硫酸铵（APS）和N，N，N′，N′-四甲基乙二胺（TMEDA）,,热引发体系,
9,123,"Rapid Fabrication of Patterned Gels via
Microchannel-Conformal Frontal Polymerization",Macromolecular Rapid Communications,2021,,AM,37.5,HPA,12.5,NVP,50,,,1.62,112.1,,,,TMEDA,0.2,MBAA,0.3,APS,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,
9,124,"Rapid Fabrication of Patterned Gels via
Microchannel-Conformal Frontal Polymerization",Macromolecular Rapid Communications,2021,,AM,44.4,HPA,11.1,NVP,44.5,,,1.83,116,,,,TMEDA,0.2,MBAA,0.3,APS,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,热引发体系,
10,125,Bismuthonium- and pyrylium-based radical induced cationic frontal polymerization of epoxides,JOURNAL OF POLYMER SCIENCE,2021,epoxy,BADGE,85.5,HDDGE,14.5,,,,,,118,,,,,,,,TPED,5.76,I-Sb,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"热自由基引发剂四苯基乙二醇（TPED）；树脂双酚A-二缩水甘油醚（BADGE）和1,6-己二醇二缩水甘油醚（HDDGE）",,光引发体系,红外光源
10,126,Bismuthonium- and pyrylium-based radical induced cationic frontal polymerization of epoxides,JOURNAL OF POLYMER SCIENCE,2021,epoxy,BADGE,85.5,HDDGE,14.5,,,,,,131,,,,,,,,TPED,5.76,Bi-Sb,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,光引发体系,红外光源
10,127,Bismuthonium- and pyrylium-based radical induced cationic frontal polymerization of epoxides,JOURNAL OF POLYMER SCIENCE,2021,epoxy,BADGE,85.5,HDDGE,14.5,,,,,,133,,,,,,,,TPED,5.76,O-Sb,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,光引发体系,红外光源
10,128,Bismuthonium- and pyrylium-based radical induced cationic frontal polymerization of epoxides,JOURNAL OF POLYMER SCIENCE,2021,epoxy,BADGE,85.5,HDDGE,14.5,,,,,5.5,,,,,,,,,TPED,5.76,I-Sb,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,光引发体系,红外光源
11,129,"Design and properties of novel photothermal
initiators for photoinduced thermal frontal
polymerization",POLYMER CHEMISTRY,2020,acrylate,TPGDA,100,,,,,,,0.4,39.7,,,,,,,,2959-HDHP,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,三丙二醇二丙烯酸酯（TPGDA）；,,光引发体系,
11,130,"Design and properties of novel photothermal
initiators for photoinduced thermal frontal
polymerization",POLYMER CHEMISTRY,2020,acrylate,TPGDA,100,,,,,,,0.62,,,,,,,,,1173-HDHP,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,光引发体系,
11,131,"Design and properties of novel photothermal
initiators for photoinduced thermal frontal
polymerization",POLYMER CHEMISTRY,2020,acrylate,TPGDA,100,,,,,,,0.78,,,,,,,,,1173-HDHP,0.037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,光引发体系,
11,132,"Design and properties of novel photothermal
initiators for photoinduced thermal frontal
polymerization",POLYMER CHEMISTRY,2020,acrylate,TPGDA,100,,,,,,,0.84,245.3,,,,,,,,1173-HDHP,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,光引发体系,
11,133,"Design and properties of novel photothermal initiators for photoinduced thermal frontal
polymerization",POLYMER CHEMISTRY,2020,acrylate,TPGDA,100,,,,,,,0.85,233.4,,,,,,,,184-HDHP,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,光引发体系,
11,134,"Design and properties of novel photothermal
initiators for photoinduced thermal frontal
polymerization",POLYMER CHEMISTRY,2020,acrylate,TPGDA,100,,,,,,,1.2,,,,,,,,,1173-HDHP,0.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,光引发体系,
11,135,"Design and properties of novel photothermal
initiators for photoinduced thermal frontal
polymerization",POLYMER CHEMISTRY,2020,acrylate,TPGDA,100,,,,,,,1.21,,,,,,,,,1173-HDHP,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,光引发体系,
12,136,"Preparation of polymerizable thermal initiator and its application in photo-
induced thermal frontal polymerization",EUROPEAN POLYMER JOURNAL  ,2019,acrylate,TPGDA,100,,,,,,,0.9,118,,,,,,,,IEM-HDHP,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,137,"Preparation of polymerizable thermal initiator and its application in photo-
induced thermal frontal polymerization",EUROPEAN POLYMER JOURNAL  ,2019,acrylate,TPGDA,100,,,,,,,1.7,102,,,,,,,,BPO,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,5-二羟基-2,5-二甲基己烷（HDHP）；过氧化苯甲酰（BPO）；2-氢过氧丙烷-2-基）苯（CHP）；2-异氰酸酯甲基丙烯酸乙酯（IEM）；",,,
12,138,"Preparation of polymerizable thermal initiator and its application in photo-
induced thermal frontal polymerization",EUROPEAN POLYMER JOURNAL  ,2019,acrylate,TPGDA,100,,,,,,,2,130,,,,,,,,CHP,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,139,Radical Induced Cationic Frontal Polymerization in Thin Layers,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2019,,BADGE,100,,,,,,,3.1,183,,,,,,,,TPED,1.08,I-Al,0.09 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,1,2,2-四苯基-1,2-乙二醇（TPED）",,光引发体系,波长为380–515 nm、强度为1200mW/cm2的光照射
13,140,Radical Induced Cationic Frontal Polymerization in Thin Layers,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2019,,BADGE,100,,,,,,,3.6,193,,,,,,,,TPED,1.08,I-Al,0.18 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,光引发体系,波长为380–515 nm、强度为1200mW/cm3的光照射
13,141,Radical Induced Cationic Frontal Polymerization in Thin Layers,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2019,,BADGE,100,,,,,,,3.8,192,,,,,,,,TPED,1.08,I-Sb,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,光引发体系,波长为380–515 nm、强度为1200mW/cm4的光照射
13,142,Radical Induced Cationic Frontal Polymerization in Thin Layers,JOURNAL OF POLYMER SCIENCE PART A-POLYMER CHEMISTRY,2019,,BADGE,100,,,,,,,4.6,206.1,,,,,,,,TPED,1.08,I-Al,0.35 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,光引发体系,波长为380–515 nm、强度为1200mW/cm5的光照射
